freq,siec,nrg_cons,unit,tax,currency,geo\TIME_PERIOD	2007-S1 	2007-S2 	2008-S1 	2008-S2 	2009-S1 	2009-S2 	2010-S1 	2010-S2 	2011-S1 	2011-S2 	2012-S1 	2012-S2 	2013-S1 	2013-S2 	2014-S1 	2014-S2 	2015-S1 	2015-S2 	2016-S1 	2016-S2 	2017-S1 	2017-S2 	2018-S1 	2018-S2 	2019-S1 	2019-S2 	2020-S1 	2020-S2 	2021-S1 	2021-S2 	2022-S1 	2022-S2 	2023-S1 	2023-S2 	2024-S1 	2024-S2 	2025-S1 
S,G3000,GJ20-199,GJ_GCV,I_TAX,EUR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0000 e	0.0000 e	0.0000 e	: 	: 	: 	: 	: 	: 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,IT	18.18 	17.153 	17.468 	19.99 	21.041 	14.841 	17.148 	21.86 	19.27 	24.32 	21.36 	26.89 	23.17 	26.29 	22.14 	26.41 	21.27 	25.13 	20.32 	23.29 p	19.56 	24.2752 	19.8447 	26.4274 	21.3645 	25.9582 	20.2286 	24.9166 	19.5362 	27.9051 	27.3987 	36.3797 	27.2429 	37.4158 	31.6726 	44.0677 	34.4437 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27.7 	28.77 	26.8 	27.71 	25.74 	24.79 	22.2411 	23.7572 	22.1373 	25.8867 	23.6078 	25.6054 	23.2698 	23.3930 	21.6788 	21.5305 	32.3359 	50.6790 	54.7405 	54.6366 	42.4757 	40.4395 	34.1443 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,LT	: 	22.5085 	31.5829 	36.6889 	40.7387 	38.965 	36.0159 	43.458 	41.69 	51.75 	48.91 	58.6 	57.82 	58.86 	53.65 	47.88 	11.75 	12.12 	11.47 	10.76 	10.14 	10.9793 	11.0900 	11.2449 	12.5096 	11.2698 	10.0391 	8.2050 	7.7413 	11.3796 	16.3136 	35.7722 	51.3476 	40.3795 	20.5245 	16.5555 	18.5367 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,LU	: 	10.12 	15.48 	14.28 	13.68 	12.82 	12.07 	13.13 	14.19 	16.09 	16.06 	16.49 	17.34 	15.71 	14.78 	14.27 	13.77 	13.4 	12.62 	11.62 	11.6 	11.0624 	11.4113 	11.9068 	12.4363 	11.4918 	11.4407 	10.1720 	12.1704 	17.7595 	23.7674 	24.7483 	24.3111 	23.6100 	24.5170 	20.3463 	25.8163 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,LV	: 	6.05 	6.08 	9.81 	10.27 	7.42 	6.18 	8 	7.6 	8.95 	9.94 	10.84 	9.84 	9.83 	13.45 	13.56 	13.77 	13.47 	11.78 	11.29 	10.49 	10.9067 	10.6955 	12.5048 	12.3797 	9.7448 	8.7451 	7.7734 	8.2612 	12.0131 	12.8343 	30.8537 	30.6847 	25.0240 	25.6291 	24.4397 	23.1132 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	179.63 	189.23 	186.43 	178.98 	178.98 	178.981 	142.7187 	156.1159 	163.5620 	163.5609 	163.5659 	145.3288 	143.6201 	268.4788 	472.2468 	589.0826 	597.8004 	481.9529 	436.0548 	449.6304 	518.2022 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	824.46 	871.6126 	695.6040 	1035.4477 	1022.6138 	982.7205 	931.3580 	777.5103 	836.0620 	975.4170 	2072.8827 	2394.7072 	1773.3966 	1561.0780 	1652.9089 	1769.8220 	2084.7213 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,NL	20.1 	19.63 	19.37 	21.04 	22.49 	18.73 	18.89 	19.99 	19.15 	21.84 	20.57 	23.45 	21.96 	23.97 	21.91 	22.79 	21 	22.3 	21.65 	22.45 	22.5476 	24.7654 	24.1399 	26.5283 	26.8695 	28.7177 	28.8773 	30.1047 	27.9285 	32.4180 	35.7400 	53.4207 	54.2609 	42.9960 	45.7525 	47.1747 	44.9163 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,PL	: 	41.51 	40.37 	50.57 	48.34 	53.5 	47.25 	55.99 	50.88 	59.58 	55.28 	65.98 	54.53 	59.61 	56.73 	58.28 	57.58 	58.5 	47.53 	53.45 	49.38 	52.0965 	49.6396 	53.7507 	56.3575 	55.5310 	52.1063 	52.0910 	47.4204 	60.2784 	70.6925 	72.7596 	87.6583 	90.4357 	: @C	: @C	: @C
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,PT	: 	18.1295 	17.366 	17.477 	16.78 	16.5172 	16.491 	17.494 	16.95 	20.51 	20.52 	23.69 	23.23 	25.93 	25.96 	28.87 	27.11 	27.28 	25.35 	22.63 	21.47 	22.1855 	21.0716 	21.7695 	21.1189 	21.5646 	21.8115 	21.7370 	21.1719 	21.4586 	23.2423 	35.4713 	39.0672 	38.1651 	33.1135 	37.9479 	35.1402 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,RO	: 	31.7525 	33.813 	34.4805 	34.34 	31.6583 	31.6937 	33.0184 	33.01 	33 	33.01 	34.44 	34.74 	37.86 	38.3 	39.16 	38.48 	41.99 	41.47 	40.29 	38.1685 e	39.3418 e	41.4363 e	45.7589 e	45.6979 e	43.8396 	43.3481 e	43.2306 	43.1332 e	65.1629 e	83.9215 d	172.7877 d	75.1715 	76.9323 	80.2664 	74.7286 	77.6872 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1273.65 	1393.44 	1373.78 	1487.52 	1567.58 	1340.51 	1279.85 	1114.88 	1098.43 	1123.7597 	1099.7040 	1123.4364 	1098.5023 	1136.9495 	1101.0068 	1123.1740 	1100.0875 	1118.5221 	1099.0936 	: 	1329.3867 	1591.1576 	1587.7795 	1600.5104 	: 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,SE	238.63 	230.07 	241.87 	278.04 	263.57 	271.33 	272.96 	274.08 	294.45 	295.18 	289.62 	300.43 	290.8 	298.21 	294.58 	292.19 	293.56 	305.18 	291.67 	305.71 	323.26 	302.4307 	325.0733 	351.9823 	345.6055 	327.0391 	385.0697 	407.5179 	404.7380 	581.0342 	645.0552 e	823.5611 	689.4301 	668.1687 	556.8140 b	603.3100 	655.8347 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,SI	: 	14.14 	15.51 	19.77 	18.28 	14.96 	16.1768 	18.6846 	18.56 	22.01 	22.16 	20.28 	18.57 	19.71 	18.54 	17.61 	17.48 	16.91 	16.65 	15.64 	15.35 	14.7643 	15.1814 	16.0183 	15.8903 	15.5861 	16.2754 	15.2638 	15.1826 	16.3160 	19.1926 	26.1528 	26.9732 	30.7428 	27.0132 	25.2526 	23.5955 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,SK	: 	385.71 	383.22 	391.82 	12.829 	13.212 	12.111 	12.39 	12.93 	14.21 	14.32 	14.29 	13.85 	14.39 	14.1 	14.42 	13.78 	13.74 	12.78 	12.37 	11.7 	12.3582 	11.8680 	12.7560 	12.4680 	13.3540 	12.7040 	13.3260 	11.4100 	11.7520 	13.5520 	13.8530 	15.8510 	16.9610 	16.2430 	16.6760 	16.2940 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,TR	: 	16.0131 	17.0678 	24.9476 	23.3381 	18.5776 	18.15 	18.3741 	17.71 	20.09 	20.65 	26.01 	27.03 	27.61 	26.86 	29.5 	30.09 	30.66 	30.39 	28.65 	28.27 	29.1052 	29.6798 	37.3424 	35.1764 	46.4837 	47.5884 	48.2309 	50.0581 	57.8307 	76.8510 	149.8251 	147.3763 	133.5323 	154.6656 	218.0340 	238.8848 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,UA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	143.7 	185.73 	186.07 	187.82 	187.8600 	219.7016 	225.6871 	173.0143 	143.8578 	236.5669 	254.4016 	: 	: 	: 	: 	: 	: 	: 	: 
S,G3000,GJ20-199,GJ_GCV,I_TAX,NAC,UK	: 	6.877 	8.514 	10.855 	10.58 	10.519 	9.798 	9.92 	10.25 	12.6 	11.92 	12.83 	12.54 	13.84 	13.68 	14.2 	12.92 	13.36 	11.96 	11.97 	11.22 	11.8858 	11.3745 	12.7948 	11.9738 	12.3319 	11.5639 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0000 e	0.0000 e	0.0000 e	: 	: 	: 	: 	: 	: 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,AT	: 	15.8546 	14.9095 	15.6793 	16.0651 	15.3523 	15.6831 	15.157 	17.422 	18.0904 	19.0989 	19.235 	19.078 	18.7558 	18.8017 	18.3493 	18.3493 	18.186 	17.8375 	17.5317 	16.5781 	17.1903 	16.4914 	17.2827 	16.1357 	16.4759 	15.8273 	16.0360 	15.4865 	16.7127 	18.4373 	30.0759 	38.6740 	36.5495 	33.8306 	29.9252 	29.5032 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,BA	: 	: 	: 	: 	: 	: 	21.1971 	25.1393 	25.5726 	30.3544 	32.0053 	32.0053 	31.6672 	29.2554 	29.5172 	29.5172 	29.5172 	30.2658 	22.9799 	19.7227 	16.838 	17.9145 	17.7843 	17.7903 	18.1271 	18.0134 	20.2193 	18.6858 	17.1125 	19.4314 	23.4034 	34.9322 	30.0207 	25.8200 	27.3643 	25.9985 	23.7049 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,BE	: 	12.7087 	14.542 	18.1015 	14.7415 	12.5592 	13.2555 	15.1312 	15.8576 	18.2993 	17.2674 	18.4047 	16.2727 	16.477 	16.4615 	16.2723 	14.6235 	15.62 	14.038 	13.8758 	12.8475 	13.567 	13.1916 	15.3838 	13.6265 	14.1071 	12.2034 	12.2634 	11.7013 	16.8764 	23.5615 	34.0650 	28.5918 	24.6625 	19.8310 	22.2230 	22.7322 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,BG	: 	22.3854 	23.034 	25.4019 	29.3875 	21.6232 	23.0317 	27.0184 	25.2303 	27.682 	29.1889 	32.8429 	29.9411 	30.2636 	28.8974 	28.5071 	28.1167 	23.4973 	22.1815 	18.6648 	18.2266 	20.6953 	20.4894 	23.6217 	23.4360 	23.0752 	20.7055 	18.1759 	18.4237 	35.6098 	38.4290 	58.7724 	40.5054 	32.3796 	28.4869 	29.8647 	34.6229 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,CZ	: 	16.0298 	16.8409 	19.8853 	20.1923 	18.2814 	18.3525 	19.516 	20.7407 	23.1162 	26.1 	26.1091 	25.7957 	23.6593 	23.6765 	24.4577 	24.8492 	25.1439 	25.3152 	24.6692 	22.5967 	22.4928 	22.3139 	22.3243 	22.4042 	22.4508 	22.4696 	22.1023 	20.9897 	20.2368 	23.9888 	36.4822 	37.6891 	38.3688 	37.5627 	35.4971 	33.0820 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,DE	: 	16.6458 	17.142 	20.3759 	16.7327 	15.1988 	15.0458 	15.1991 	15.7229 	17.0989 	17.1293 	17.4293 	17.4571 	18.1991 	18.0813 	18.1677 	18.0237 	18.1513 	17.7947 	17.2074 	15.6558 	15.6088 	15.5546 	15.5332 	15.8717 	14.7641 	14.9910 	15.5660 	16.1736 	17.3107 	20.1535 	23.5459 	30.5040 	28.4240 	29.5911 	30.7190 	30.2346 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,DK	17.0245 	18.0492 	19.36 	19.7763 	15.9514 	16.8973 	19.4093 	19.6681 	21.2087 	21.1342 	20.0889 	19.6254 	20.2445 	19.9217 	18.715 	18.0547 	19.6386 	18.8246 	17.2536 	17.7384 	18.3357 	18.0658 	18.0593 	18.9514 	17.8866 	16.1295 	15.6889 	15.5803 	18.5906 	26.0786 	31.3715 	43.3231 	34.7740 	25.4893 	25.9642 	27.6016 	27.7290 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,EA	: 	16.5182 	16.5545 	18.9958 	17.6293 	15.2648 	15.4297 	17.0726 	16.7196 	19.2526 	18.5273 	20.9296 	19.507 	21.202 	19.6954 	21.4637 	19.5753 	21.277 	18.4485 	19.4523 	17.1528 	19.0817 	17.4565 	20.1845 	18.6294 	20.4439 	18.0596 	19.9022 	17.9952 	22.2335 	23.7614 	31.4376 	31.6645 	32.2717 	30.4976 	34.9305 	31.9023 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,EE	: 	10.7561 	13.1015 	14.5166 	15.6461 	14.379 	14.8496 	16.4286 	16.7561 	17.4758 	19.5725 	20.2775 	19.9841 	18.1187 	18.2672 	18.3609 	16.9681 	14.7262 	13.5022 	12.7723 	14.9088 	14.7106 	13.9874 	14.8127 	15.6682 	15.2358 	15.0815 	14.0651 	14.7569 	25.4199 	37.5052 	36.9092 	34.4652 	24.4827 	21.3188 	23.8370 	26.0010 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31.5891 	25.1187 	28.8912 	24.2315 	26.7282 	22.8203 	25.4776 	19.604 	21.9582 	18.5694 p	: @C	17.7737 e	21.8471 	18.6699 	19.7511 	16.2561 	17.4191 	15.1717 	34.3115 	27.7872 	53.9721 	40.1832 	31.3702 	25.5057 	32.4115 	29.4857 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,ES	: 	17.9865 	17.3365 	19.6754 	18.0036 	15.7722 	15.7817 	15.9594 	15.9598 	16.0777 	20.2953 	26.4933 	22.5861 	27.5164 	23.3659 	29.7831 	22.7175 	30.0148 	21.26 	26.6411 	20.1599 	26.1616 	19.8215 	26.0650 	21.9330 	30.4154 	21.3827 	26.5146 	20.3398 	32.1256 	26.4006 	46.2991 	32.0767 	30.0896 	26.5566 	27.8768 	26.6044 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.2974 	19.0159 	17.5505 	20.0053 	18.6661 	20.1638 	18.0580 	19.5879 	17.7900 	21.9386 	23.7000 	31.8142 	30.6657 	31.2306 	29.6897 	33.6247 	30.8004 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,FR	: 	13.012 	12.8042 	14.2165 	13.3592 	14.1543 	12.8808 	14.2348 	14.3968 	16.0411 	15.7085 	16.8847 	16.6496 	17.8963 	17.7361 	19.2756 	17.727 	18.4926 	16.6987 	17.5376 	15.8198 	17.2182 	16.5729 	19.0198 	18.8430 	21.4320 	18.3771 	19.1884 	17.7063 	20.1379 	22.0241 	25.8358 	26.7024 	30.2022 	30.4447 	33.8466 	33.0999 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,HR	12.7467 	11.7599 	11.2556 	11.276 	12.7706 	12.9737 	15.0647 	15.0316 	15.4008 	15.4248 	16.6421 	20.386 	20.3267 	20.5013 	20.3301 	20.8552 	20.6981 	20.1524 	18.9687 	16.3039 	15.3361 	15.6924 	15.5558 	15.2157 	15.8754 	17.1646 	16.6964 	16.2346 	15.9942 	16.9015 	17.6137 	19.1848 	18.2647 	18.8522 	17.9809 	18.5216 	17.9615 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,HU	: 	16.5548 	17.2049 	19.4844 	23.237 	21.4913 	24.5801 	26.11 	25.3614 	27.6685 	23.5731 	24.1595 	20.7674 	20.2893 	17.8188 	17.2934 	17.2475 	17.4616 	17.0211 	17.7098 	15.2702 	15.8094 	15.2150 	15.1759 	14.4273 	14.3744 	14.3485 	14.3264 	13.0631 	13.1073 	11.9974 	15.6133 	14.1101 	14.0713 	10.9341 	13.1159 	12.3136 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,IE	: 	14.265 	12.389 	14.8191 	15.0852 	12.8928 	12.4852 	13.2457 	12.8221 	15.5788 	15.5589 	17.0363 	16.4699 	18.2122 	16.9996 	18.5989 	16.7811 	18.0464 	16.319 	17.4683 	15.1792 	15.5922 	15.0449 	18.1200 	15.7910 	17.6653 	15.4690 	16.0339 	14.3670 	18.1386 	19.9401 	36.0689 	34.0023 	37.8862 	29.4015 	31.5496 	28.5903 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,IT	18.0565 	17.0365 	17.2985 	19.796 	20.3083 	14.3242 	16.7749 	21.3844 	18.9135 	23.87 	21.2688 	26.7751 	22.9681 	26.0609 	22.0571 	26.3111 	21.1903 	24.9784 	20.6546 	23.9062 p	19.4695 	24.1628 	19.7891 	26.3533 	21.4635 	26.0785 	20.3223 	25.0320 	20.0019 	28.4621 	27.9456 	37.2469 	28.3341 	38.9876 	32.8039 	45.8156 	36.0061 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,LT	: 	11.3363 	14.5232 	16.8712 	19.0379 	18.2091 	17.6408 	21.286 	20.0027 	24.8294 	23.4968 	28.152 	27.3081 	27.7993 	25.3386 	22.6135 	19.0756 	20.0904 	18.9676 	18.0718 	15.7281 	17.0299 	16.8304 	17.0654 	18.6451 	16.7972 	14.9629 	12.2293 	11.2115 	16.3551 	23.4463 	47.5448 	68.2461 	53.6684 	26.5741 	21.2822 	23.7210 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,LU	: 	8.8818 	13.3445 	12.31 	11.345 	10.6318 	9.9886 	10.8658 	11.9698 	13.5726 	13.5978 	13.9619 	14.3041 	12.9595 	12.398 	11.9702 	11.5508 	11.1696 	10.7161 	9.8372 	9.3901 	8.9549 	9.1361 	9.5328 	9.8623 	9.1133 	9.0728 	7.8631 	9.3947 	13.9230 	18.6331 	19.1039 	18.7320 	18.0798 	18.5342 	15.4706 	19.5612 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,LV	: 	12.9738 	12.0375 	19.4223 	21.3419 	15.4194 	13.3419 	17.271 	16.0898 	18.9479 	20.7048 	22.5795 	20.2475 	20.2269 	19.6119 	19.7723 	20.0785 	19.9562 	17.6945 	17.0298 	14.8667 	15.4573 	14.7695 	17.2680 	16.7400 	13.1771 	11.8253 	10.5113 	10.7610 	15.8347 	16.9171 	40.1899 	38.4332 	31.2591 	31.7807 	31.6136 	29.9861 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29.8446 	31.5515 	24.7816 	36.8888 	36.4960 	35.0722 	33.2392 	27.7485 	29.1470 	33.3069 	70.7814 	83.4849 	60.2115 	53.4420 	55.4398 	57.0265 	66.8396 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,NL	19.0209 	18.5762 	17.9645 	19.5133 	20.1032 	16.7422 	16.9702 	17.9584 	17.3998 	19.8439 	18.7669 	21.3944 	20.0663 	21.903 	20.0185 	20.8225 	19.3564 	20.5547 	19.9556 	20.7915 	19.7993 	21.7467 	21.0733 	23.1583 	22.7704 	24.3366 	24.7784 	25.8316 	24.0477 	27.9133 	30.5355 	45.6416 	46.1626 	36.5789 	39.0350 	40.2484 	38.3215 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,PL	: 	18.2744 	16.9875 	21.2796 	19.5019 	21.5836 	19.814 	23.479 	21.0068 	24.5988 	22.9167 	27.3525 	22.6056 	24.7116 	23.433 	24.0733 	23.7841 	24.3149 	20.1001 	22.6221 	19.4558 	20.5261 	19.2644 	20.8599 	21.4526 	21.1380 	19.8344 	19.8286 	17.2470 	21.8978 	25.6810 	26.4629 	30.4409 	31.4054 	: @C	: @C	: @C
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,PT	: 	22.2938 	20.897 	21.0305 	19.932 	19.6198 	19.915 	21.1263 	20.6429 	24.9785 	25.751 	29.7291 	29.7911 	33.2537 	33.3715 	37.1123 	34.8498 	35.0095 	32.5609 	28.9398 	25.6101 	26.4635 	25.0126 	25.8410 	25.1446 	25.6753 	25.9692 	25.8805 	24.7269 	25.0558 	27.1385 	41.4274 	45.6959 	45.2640 	40.0420 	46.1034 	42.6158 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,RO	: 	17.0349 	16.5422 	16.8688 	16.3025 	15.0294 	15.2004 	15.8357 	15.6512 	15.6464 	15.5403 	16.2135 	15.7603 	17.1758 	16.7626 	17.139 	16.8414 	18.9831 	18.8192 	18.4825 	16.2436 e	16.743 e	16.8135 e	18.5675 e	18.1482 e	17.4102 	17.2150 e	17.1684 	16.7044 e	24.9093 e	30.4296 d	62.6521 d	27.2569 	27.8953 	28.5489 	26.3641 	26.1781 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23.1436 	25.3203 	24.1485 	26.1478 	27.5551 	24.9288 	23.4933 	20.5928 	18.4781 	18.9042 	18.2020 	18.5948 	17.9040 	18.5307 	17.9449 	18.3062 	17.2088 	17.4682 	17.1648 	: 	19.7123 	23.2404 	22.1006 	22.4235 	: 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,SE	21.7921 	21.0104 	21.5371 	24.7578 	22.2377 	22.8924 	23.1622 	23.2573 	25.0952 	25.1575 	24.966 	25.8978 	24.9338 	25.5691 	24.8605 	24.6588 	24.7745 	25.4556 	24.3328 	25.5786 	25.0764 	23.4606 	24.8740 	26.9330 	26.1470 	24.7742 	29.0981 	30.7944 	30.7664 	44.1676 	49.4348 e	62.6035 	51.2466 	49.5891 	40.9362 b	44.6552 	48.7602 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,SI	: 	18.2319 	19.1008 	24.3471 	21.3364 	17.4613 	19.2499 	22.2341 	22.217 	26.3468 	27.3847 	25.0615 	23.0647 	24.4807 	23.1945 	22.031 	21.8684 	21.1462 	21.1449 	19.9663 	18.4878 	17.7824 	18.1131 	19.1116 	18.9727 	18.6094 	19.4325 	18.2246 	17.8727 	19.2414 	22.6337 	30.7867 	31.3803 	36.2330 	31.2165 	29.3102 	27.0414 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,SK	: 	16.9937 	17.9322 	18.3346 	18.8786 	19.4422 	18.1193 	18.5367 	18.8168 	20.6796 	20.9701 	20.9262 	20.3851 	21.1799 	21.1627 	21.6429 	20.6824 	20.769 	19.5401 	19.0363 	15.5574 	16.4326 	15.4525 	16.6087 	15.8356 	16.9609 	16.1353 	16.9253 	14.1820 	14.5216 	16.7458 	17.2185 	19.1323 	21.3892 	20.0482 	20.8389 	20.3185 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,TR	: 	15.0351 	14.9804 	21.8965 	19.2466 	15.3207 	14.7281 	14.9099 	13.4724 	15.2829 	14.9286 	18.8035 	18.3549 	18.7488 	16.9257 	18.5892 	18.961 	19.6178 	18.2959 	17.2262 	14.0269 	14.4413 	12.3192 	15.4997 	12.4640 	16.4704 	16.8619 	17.0895 	11.8193 	13.8746 	18.4379 	20.6581 	20.3205 	17.9954 	13.8721 	19.2462 	13.2005 
S,G3000,GJ20-199,GJ_GCV,I_TAX,PPS,UK	: 	8.6464 	10.2194 	13.0293 	12.1331 	12.0631 	10.8198 	10.9545 	11.054 	13.5883 	13.0367 	14.032 	13.5563 	14.9617 	14.5906 	15.1452 	14.0097 	14.4869 	12.9688 	12.9796 	11.2544 	11.9222 	11.2821 	12.6909 	11.7576 	12.1092 	11.3551 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,G3000,GJ20-199,GJ_GCV,X_TAX,EUR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0000 e	0.0000 e	0.0000 e	: 	: 	: 	: 	: 	: 
S,G3000,GJ20-199,GJ_GCV,X_TAX,EUR,AT	: 	12.38 	11.88 	12.55 	13.13 	12.47 	12.54 	12.07 	14.22 	14.83 	15.6 	15.74 	15.84 	15.55 	15.39 	15 	14.97 	14.53 	14.06 	13.7 	14.27 	14.2431 	13.5586 	14.2861 	13.3694 	13.6889 	13.0875 	13.2861 	12.8278 	14.1700 	15.8317 	27.0472 	34.9906 	31.8473 	29.0710 	25.8592 	23.7570 
S,G3000,GJ20-199,GJ_GCV,X_TAX,EUR,BA	: 	: 	: 	: 	: 	: 	8.0867 	9.7347 	9.8469 	11.8367 	12.2959 	12.2959 	12.2959 	11.2755 	11.2755 	11.2755 	11.2996 	11.2996 	8.0886 	6.7797 	7.2961 	7.7598 	7.7318 	7.7345 	7.9580 	7.9081 	8.8765 	8.2033 	7.6167 	8.6377 	10.4034 	15.5481 	13.9596 	12.2114 	12.7553 	12.1911 	11.9560 
S,G3000,GJ20-199,GJ_GCV,X_TAX,EUR,BE	: 	11.14 	13.01 	16.37 	13.54 	11.45 	11.75 	13.3 	14.08 	16.29 	15.2 	16.24 	14.53 	14.53 	14.25 	13.93 	13.27 	13.27 	11.53 	11.35 	11.4588 	12.1475 	11.7348 	13.7423 	12.1783 	12.6219 	10.8156 	10.8684 	10.0797 	14.9982 	21.6254 	35.1772 	28.9643 	23.4138 	18.3387 	20.9057 	21.3505 
S,G3000,GJ20-199,GJ_GCV,X_TAX,EUR,BG	: 	7.4803 	8.2012 	9.05 	10.9469 	8.0581 	8.508 	9.9817 	9.955 	10.9214 	11.4378 	12.8694 	11.8673 	11.9951 	11.356 	11.2026 	11.0492 	9.05 	8.5183 	7.2093 	7.649 	8.6884 	8.7797 	10.1218 	10.3861 	10.2260 	9.1759 	8.0549 	8.5128 	17.7411 	22.1705 	29.4250 	21.9167 	16.2657 	14.3293 	15.0243 	17.7019 
S,G3000,GJ20-199,GJ_GCV,X_TAX,EUR,CZ	: 	8.454 	10.2536 	12.3418 	11.5531 	11.0198 	10.8661 	11.9601 	12.604 	13.7748 	15.2595 	15.2962 	14.7132 	13.2083 	12.5856 	12.9157 	13.1811 	13.3932 	13.3783 	12.9324 	12.6186 	13.0028 	13.1962 	13.0538 	13.4225 	13.4657 	13.1208 	12.7949 	12.8700 	13.4894 	15.9547 	24.4414 	26.1028 	25.8181 	24.8632 	23.5963 	22.1678 
S,G3000,GJ20-199,GJ_GCV,X_TAX,EUR,DE	: 	12.68 	13.32 	16.14 	13.48 	12.09 	11.54 	11.68 	12.08 	13.28 	13.22 	13.49 	13.77 	14.43 	14.18 	14.26 	14.13 	14.26 	13.78 	13.34 	12.62 	12.576 	12.5525 	12.5329 	13.0982 	11.9704 	12.1992 	13.0842 	12.0897 	13.1712 	15.5723 	20.5781 	26.9075 	25.8341 	25.6865 	24.2171 	23.0572 
